time_sec,zeta_ema,b_ema,u
1757140927.0627422,0.631217416397617,5.087595243301253,47.62711099263124
1757140927.21814,0.6064779849929525,3.0578094066122645,47.277930051309326
1757140927.3734925,0.8215857950328557,2.9508792761854825,47.94484947004695
1757140927.5327332,0.8455080943410426,-0.01709696911793257,47.60504366533765
1757140927.6846275,0.8934114475299505,-3.3585123995927004,47.27508754974594
1757140927.839623,0.9650782102631636,-7.098420641917754,46.952747842765355
1757140927.9938295,1.0565334505411736,-11.004887625568937,46.66066003393247
1757140928.1485124,1.1565437922124182,-15.352077860379357,46.32365368871146
1757140928.2957637,1.3317993739030667,-14.600467176543605,46.98431397385964
1757140928.4443097,1.5390009091141632,-14.027681895833794,47.72294447143962
1757140928.6001134,1.6292328919520647,-18.326297801042102,47.37661684630549
1757140928.7548141,1.704430016008331,-22.409982910989996,47.01223529502655
1757140928.9090943,1.7488950972963848,-25.96601879962018,46.62960752063062
1757140929.055602,1.889158849015733,-24.62827093948269,47.2751523452605
1757140929.203114,2.0520385482809496,-23.42475669654088,47.97680026669837
1757140929.35652,2.001033792888768,-25.31545714754147,47.568379187485334
1757140929.5044906,2.1389921759524593,-24.113469741815013,48.19707828570218
1757140929.649419,2.253509942910146,-22.832333537906404,48.77308713389366
1757140929.8011284,2.193864948560812,-24.838890574695164,48.32927347282487
1757140929.9510548,2.1321157789821594,-26.54709920605562,47.9179582534177
1757140930.0949452,2.277968776997468,-25.203091979071644,48.59372550029731
1757140930.243133,2.4193543852743646,-23.960964159710098,49.249361364125626
1757140930.3918226,2.5581202237117573,-22.79374730956132,49.89357174956014
1757140930.540584,2.694025228608933,-21.711948034693755,50.52337574845361
1757140930.6932724,2.5906201399165614,-23.293209115319907,50.03040476264377
1757140930.8479314,2.4807545410551937,-24.740061225166706,49.5318720944844
1757140930.9940295,2.63950277801458,-23.716464273718245,50.21474811117601
1757140931.1401057,2.7602159278025105,-22.51437132553049,50.81689189203969
1757140931.2991807,2.6100728279956558,-23.365282207190976,50.2961660158476
1757140931.4458253,2.7656218189277206,-22.457222626593694,50.9592456560561
1757140931.5918522,2.461704474624401,-17.69529632497592,50.819350229119046
1757140931.7398994,2.5989821382756877,-16.846672504944852,51.42349833677344
1757140931.8997366,2.453110753196086,-17.60030016433506,50.9357039811037
1757140932.0525768,2.377133517228291,-19.399433257924947,50.49163293994555
1757140932.2085857,2.335182020390619,-21.682735749691783,50.07210557414743
1757140932.3652194,2.3388926683449345,-24.63199930705583,49.684208129274595
1757140932.5187094,2.341703386471114,-27.420959034085847,49.311542989979955
1757140932.674166,2.336782237685888,-30.041669810408898,48.936113369612556
1757140932.8317533,2.3581746178441354,-33.04702383514724,48.577296036968995
1757140932.975698,2.522377269436365,-31.609661637988268,49.31940170335162
1757140933.1184306,2.662373117726021,-30.12624012458746,50.00315314281186
1757140933.2718372,2.7176870480328046,-33.61992811835809,49.68480133981189
1757140933.4190133,2.832630961774963,-31.907070204547576,50.33208572062107
1757140933.5661302,2.946000839429318,-30.316971143270486,50.96331019041092
1757140933.712077,3.0651780485107083,-28.894652037000363,51.59331571881995
1757140933.8644192,3.035530906224638,-32.097761842376904,51.07839135667506
1757140934.0115294,3.1148712756625514,-30.291811380911437,51.64616765045802
1757140934.1541615,3.2137143131367476,-28.77670454181136,52.23324413098604
1757140934.2978516,3.294221462851614,-27.222648624947233,52.77731080235357
1757140934.4472058,3.3931732763286013,-25.9229941707373,53.347421365006625
1757140934.5936656,3.4837972482009527,-24.678918662115368,53.888279726050484
1757140934.7410262,3.5820375672942006,-23.592656778615922,54.43444288963088
1757140934.888074,3.677603047327928,-22.58256994779517,54.966340133048064
1757140935.0332322,3.756685283953841,-21.52466541867285,55.459558081457736
1757140935.1859057,4.240560271159957,-25.448432147739208,56.435892897406376
1757140935.3329275,4.281176367327911,-24.16968679376044,56.86247154781713
1757140935.4790342,4.325759626407499,-23.01505463073868,57.2854018574937
1757140935.6361365,5.129032745093227,-26.86430189920174,59.2665376457569
1757140935.790787,6.006042773945743,-30.521086804241655,61.5222561839027
1757140935.9476497,6.861541073175701,-33.99503246402957,63.77007310624549
1757140936.0984514,6.777360561112375,-32.32716590149608,63.96229024754748
1757140936.2509687,7.651978250830194,-35.71080760642127,66.3022863489203
1757140936.404634,8.562270077729602,-38.9252672261002,68.80515319173894
1757140936.5493052,8.377427185606122,-36.87201015380047,68.79491670046826
1757140936.704702,9.491657289643687,-40.02840964611044,71.95515089556997
1757140936.8567758,10.636462814748905,-43.02698916380491,75.26230274646137
1757140937.0128107,11.775142718139877,-45.87563970561467,78.44408219857743
1757140937.166712,12.936385582232882,-48.58185772033393,81.52187808864855
1757140937.313262,14.039566303121237,-51.15276483431723,84.44578418421612
1757140937.4581296,13.604075371807644,-48.698653053725785,83.50742815736407
1757140937.608117,13.19265014192118,-46.39192674945868,82.61916141334473
1757140937.7574909,12.800983809904466,-44.18486635358654,81.77522147667541
1757140937.9081964,13.910934619409241,-46.97562303590721,84.68646040284165
1757140938.054364,13.476099510676937,-44.67244128510901,83.72743233926445
1757140938.1985471,13.07116136024685,-42.56310639698576,82.82901812119269
1757140938.3468642,12.681752981908884,-40.50729920688577,81.96916406469379
1757140938.4928598,12.311210154552636,-38.555401745559195,81.15032020182403
1757140938.6411564,11.940398859090019,-36.55957634445562,80.33726012560172
1757140938.785579,11.608992209783283,-34.827818008628554,79.60280392805556
1757140938.930479,11.291898474309377,-33.1616242207574,78.90145178981452
1757140939.0804691,11.741552303187902,-36.503543009719536,79.74912545810577
1757140939.2297137,11.426359796976259,-34.840987738811194,79.0529312301071
1757140939.3796108,11.825003354979009,-38.09893835187063,79.76016931215642
1757140939.5236318,11.446548373272844,-35.788709079922235,78.9713387578302
1757140939.6670866,11.13218017740278,-34.00989692451154,78.2950559935316
1757140939.8155031,11.260543502440722,-35.32316493381574,78.4831557672498
1757140939.9647036,10.941646676477927,-33.47372387071489,77.80388144882654
1757140940.1098254,10.81772952095298,-31.39739828814106,77.74357881963778
1757140940.2547715,10.732407305388119,-29.699263433949,77.742332401072
1757140940.4007316,10.461225759050292,-28.30453582338398,77.13799690364328
1757140940.544395,10.203219626851865,-26.972060157312054,76.5638498569588
1757140940.6868567,10.20699602343896,-30.623457149446452,76.02746949789992
1757140940.835048,10.075322732124189,-34.092284291974124,75.11212555257644
1757140940.9807928,9.820966151906834,-32.34224196820641,74.61156216048954
1757140941.129516,9.582942207829253,-30.712999595172455,74.1418766842119
1757140941.2728581,9.453278778162888,-33.53423628838746,73.32970089123054
1757140941.418494,9.248084722219831,-31.97536758929783,72.94794902826482
1757140941.5657,9.336486007120191,-35.37659920983293,72.70296813988563
1757140941.7130113,8.679033964950522,-29.779671715161594,71.57015113757733
1757140941.8592384,8.517509348764763,-28.442956109979075,71.28608462979743
1757140942.007503,8.35636772036156,-27.098512215546176,71.00432632875275
1757140942.1514666,6.188549334343481,-20.743586604768865,65.45411001231511
1757140942.295702,6.152116147487757,-19.883543147371302,65.47381697035757
1757140942.4435549,4.094510340113368,-13.889365990002737,60.200126121839695
1757140942.589296,4.166797052073459,-13.40451945373197,60.48971323816058
1757140942.7350428,4.200990167990904,-12.637892826729423,60.707286579963295
1757140942.8808942,2.2409406595913586,-7.0059981853929525,55.67192225096513
1757140943.0311954,0.3788936266117906,-1.6556982761233048,50.88832613841688
1757140943.1797252,-0.14656512713701186,3.4270866376828604,50.074367614241396
1757140943.3257236,-0.3231185588981422,7.040745504651256,50.086756149003264
1757140943.4746578,-0.03106579562608669,6.501546247359214,50.88203455022562
1757140943.6182172,-0.8195319703375803,11.176468934991252,49.208515615662044
1757140943.7645016,-0.52064180618502,10.57433338568546,50.01516106153641
1757140943.9130125,-1.84373958342948,15.045616716401186,46.676041849509794
1757140944.0606513,-3.478729461252635,19.293335880581125,42.315425254811224
1757140944.2082496,-3.0381079553454597,18.238806108093662,43.40065804961063
1757140944.3575773,-3.0555367307807013,20.97145007698097,43.68334768291613
1757140944.5032763,-3.157113608230924,24.237167429088956,43.7976138723995
1757140944.6509414,-4.749257927819378,28.025309057634505,39.46581758680811
1757140944.8025012,-6.2617950314284085,31.624043604752778,35.29063272611979
1757140944.9506664,-7.698705279856988,35.04284142451514,31.27258042835242
1757140945.0972893,-8.019405372767215,37.08565441615559,30.390833852853724
1757140945.2444184,-7.3510047748060385,35.107098037549044,31.89340716764791
1757140945.3990192,-7.91862728463141,38.35174313567159,30.44557570023715
1757140945.5451653,-7.260427019528562,36.35098358008239,31.920918151663006
1757140945.694174,-7.566333481128428,37.48227053694253,30.960888270818742
1757140945.8409424,-6.950315939419113,35.517483354823874,32.32432753757
1757140945.9829566,-6.355661046188086,33.80495060201112,33.685780716506834
1757140946.1328502,-6.042803636413772,31.523771322566688,34.11479742000608
1757140946.285697,-5.472955582202336,26.57065290109167,34.923056530030266
1757140946.4316852,-4.9299036063530215,25.08237972459254,36.19480104472414
1757140946.5832975,-4.046825145472016,18.82826073836291,37.78820318988127
1757140946.7264497,-3.5623443723216446,17.63727981127753,38.96705304291282
1757140946.8730211,-3.1542011470069538,16.766260190691362,39.97598463367426
1757140947.0174408,-2.74313422758843,15.907182405582587,41.00999888407222
1757140947.1686168,-3.388810567890527,20.11182328530346,39.613576859033934
1757140947.3206074,-3.640501030478056,24.106232121038285,39.3651331122607
1757140947.464576,-3.223535569293814,22.856216751263,40.35363992339465
1757140947.6115406,-2.808074671223105,21.70256656392334,41.36366982170036
1757140947.7604034,-2.4066732131288684,20.529482999292238,42.34054780763853
1757140947.9062002,-4.036339552472425,24.503008849327625,37.945235581667035
1757140948.0528488,-5.584522574848803,28.079365975220618,33.68368429513764
1757140948.2014358,-5.050685716888833,26.63118710540894,34.92981880397907
1757140948.3464007,-6.541549143751911,30.29962775013849,30.825323507853906
1757140948.4941823,-7.818092406473983,33.78464636263156,27.292012942674035
1757140948.6438553,-8.93977008824379,37.09541404449998,24.158481307916176
1757140948.7970824,-9.59401039318829,40.24064334227498,22.377180045828002
1757140948.940573,-8.863397684045232,38.2350605474826,24.018734823242937
1757140949.0949378,-9.066088281105177,41.323307520108465,23.603821353622713
1757140949.254532,-9.096072155166373,44.25714214410304,23.679356305366568
1757140949.412894,-9.014802940718601,46.50439589200043,23.995336046726294
1757140949.5713108,-8.853934510182,47.29530883360646,24.339604768452897
1757140949.7163863,-8.181159611989186,44.882972653729766,25.780758023698013
1757140949.8700135,-7.510335841404069,42.53749507588336,27.23460870018817
1757140950.014545,-6.875660223459537,40.338277836899756,28.633187585119643
1757140950.1599147,-6.26707783198413,38.19799137835478,29.979568042229975
1757140950.3162646,-6.069848463070928,36.68085444657541,30.178092151237966
1757140950.4693182,-5.8478458651661,34.68168593698849,30.386818734625116
1757140950.6258013,-5.624564495913304,32.56400839081808,30.58267909077329
1757140950.7812831,-5.403272633622597,30.447229079523023,30.77817505533249
1757140950.9388103,-5.259374003238465,28.131095452619014,30.71071924911378
1757140951.0850446,-4.737760245398318,26.683524819549717,31.933994160170588
1757140951.2293591,-4.231818940853927,25.215578637242274,33.124444119155726
1757140951.3767636,-3.7625225199113888,23.920454984539703,34.24347882489072
1757140951.5239534,-3.2998556834666006,22.55626642043616,35.346938086655214
1757140951.6838343,-3.1842348153489497,21.169022738620285,35.400758896639886
1757140951.8309798,-2.7754183010600784,20.11475754201453,36.40399078453697
1757140951.9888608,-2.6629933691546954,18.545029834896713,36.43726603920197
1757140952.1434793,-2.5482050247688446,16.916172594021628,36.47150358686531
1757140952.2889328,-2.160637808274665,15.995286055089359,37.44658712901153
1757140952.434367,-1.7965425042409364,15.160518662430105,38.37590505705409
1757140952.587268,-1.6954363183372945,13.245808712127204,38.3525162583149
1757140952.733615,-1.353452435770039,12.562860090442772,39.24948642539442
1757140952.8855422,-1.245577628469948,10.291372778974832,39.20462514735832
1757140953.0378728,-0.9066430253820219,9.594292548114774,40.100611457814836
1757140953.190443,-0.7918795095766353,6.887682588372609,40.02183826352519
1757140953.3473067,-0.7274438470145592,4.301141476532103,39.807069662087414
1757140953.5057964,-0.6329527510268989,2.127119101191826,39.74363635336577
1757140953.6630561,-0.5431631011178422,0.18852819129824994,39.70116839473818
1757140953.8117442,-0.25376560909448176,0.08546842802316287,40.54462883368896
1757140953.9770908,-0.2249721968348146,-0.9445722243655442,40.46525110154856
1757140954.1373053,-0.19733737756476344,-1.897789932727345,40.39346816301284
1757140954.2830198,0.08057267559387027,-1.9411882783646899,41.220087945970306
1757140954.441074,0.11723829645094128,-3.10247990433293,41.15439413024274
1757140954.5929368,0.18060900639760502,-4.706321782834546,41.10185308262318
1757140954.7411168,0.43489115812087664,-4.570324591416969,41.89274450986033
1757140954.8860118,0.6874740690869031,-4.529691548186452,42.67328760816121
1757140955.035815,0.8961750450072528,-4.216326590861891,43.37206087110371
1757140955.1810358,1.1069822662294855,-4.033871036431902,44.06470918222228
1757140955.3304703,1.3306972360173766,-4.080343139746415,44.770980288748135
1757140955.4920561,1.3624728269161688,-6.704788583467103,44.51414246244496
1757140955.642563,1.5165476003729117,-6.334725405824395,45.07702039423505
1757140955.7881002,1.7023737151891658,-6.102049446850619,45.72023434961989
1757140955.93924,1.8926079127686357,-5.986942847482483,46.368405894770945
1757140956.1029344,1.7576467942021567,-5.804535738544181,46.05093579557867
1757140956.2649357,1.6597151694974468,-5.728902910471647,45.82410596250472
1757140956.4243708,1.5415507586168355,-5.470400467122251,45.558929017860315
1757140956.581595,1.4337926059761394,-5.409662802889367,45.290492036761975
1757140956.731527,1.6302340172041268,-5.2732586779998725,45.951502077895036
1757140956.886107,1.5772448674036432,-5.986381976094508,45.734950088847405
1757140957.0312452,1.7528662284646135,-5.716418820492755,46.35554237009993
1757140957.1866705,1.6658114278322227,-6.315319158612404,46.05699879519319
1757140957.3360975,1.8463668723707873,-6.100275489767171,46.68850178098208
1757140957.4917283,1.7419811228727502,-6.294840286598392,46.4016865004191
1757140957.6378634,1.9353761129403553,-6.21524746507853,47.0531691829075
1757140957.804176,1.8812991519951043,-6.559147796292377,46.90393762320475
1757140957.969863,1.800341525492475,-6.6905533424976555,46.70206868305295
1757140958.1306462,1.7338110932474686,-6.898588732318573,46.5271003120935
1757140958.28661,1.6617864283250854,-6.935348295832344,46.35678390408879
1757140958.444922,1.5716005369236798,-6.680182658117447,46.173484337745485
1757140958.596465,1.7460097068548395,-6.350434482080104,46.80026366209949
1757140958.7430582,1.9176349455416384,-6.083673176152749,47.41431647555741
1757140958.8853989,2.056028205512481,-5.915714240207355,47.91731256292477
1757140959.032741,2.2233895445273233,-5.832018424399074,48.50312108070258
1757140959.1771824,2.3685123150731737,-5.6192842412600985,49.04578893603669
1757140959.3238528,2.456732307267818,-5.20905513804948,49.45251004786263
1757140959.4747505,2.589252409014107,-4.987724721230128,49.97154367188468
1757140959.6200933,2.6895361541105816,-4.80351270120065,50.389024057715375
1757140959.7652943,2.8244652359161604,-4.691421737637962,50.90463950374263
1757140959.9214272,2.690055854921553,-5.309099414794151,50.50340449222044
1757140960.076226,2.6230802013623347,-6.262275806969482,50.24889480954866
1757140960.2322676,2.5855096499562507,-7.751869116535559,49.99848222381007
1757140960.38838,2.5592011317032806,-9.355500140384073,49.7606334285839
1757140960.5372143,2.6948118844824354,-9.001265031760408,50.30413029665725
1757140960.6820807,2.835944832090284,-8.756230433317223,50.851145895072335
1757140960.8284674,2.9151663816845,-8.328345385000695,51.244419055912644
1757140960.9798832,2.7842513819567167,-8.222698889638295,50.95735754457795
1757140961.1293397,2.6340040075312268,-7.743278956753059,50.66248538329582
1757140961.2795925,2.489147852078448,-7.260378791416627,50.380200950176906
1757140961.431298,2.3583243809189414,-7.400158218392425,50.042189496700516
1757140961.5793557,2.286920396083962,-8.00565689926968,49.806982957422136
1757140961.728384,2.241266261751108,-8.651904968612834,49.640469567396714
1757140961.878985,2.2146362887361843,-9.719470223569644,49.465530334361944
1757140962.0280821,2.3689708834103977,-9.332835464422487,50.05742042545004
1757140962.172915,2.507124388113779,-8.915376636691246,50.60915791356731
1757140962.3160346,2.6540096895897425,-8.632584081731224,51.171744204461355
1757140962.470737,2.7676460705353647,-4.464962446004037,52.23620651729689
1757140962.6150827,2.8818357789562286,-4.230611062441657,52.71030878166176
1757140962.762973,2.989358536784235,-4.022433341368705,53.167174081834624
1757140962.9106739,2.9840263831269382,-6.503201208296852,52.87724429682276
1757140963.0550895,3.1070165169506327,-6.346018182927633,53.37051443776067
1757140963.2041087,3.0553433215276007,-7.970922893593263,53.07074522096681
1757140963.3505838,3.155029363420886,-7.570202098594679,53.53156664141094
1757140963.4999027,3.09012225631666,-8.94355528254434,53.229488105261154
1757140963.647655,3.047759731566928,-10.667422058822396,52.936713067026474
1757140963.7928035,3.1327274302226513,-10.017593112100759,53.384587684660005
1757140963.9397821,2.8166528897089855,-6.000258759840447,53.13144073075489
1757140964.0875945,2.9385620970301765,-5.808254850283178,53.62382766545464
1757140964.2349145,3.0626598405673398,-5.67986465072251,54.11770382728591
1757140964.3833764,3.1673630235038774,-2.4316322977029854,55.03210740657016
1757140964.5321004,3.269638974425241,-2.4034828350891067,55.46025836842126
1757140964.6829708,3.2081548780294185,-4.890392586156917,55.01454652900081
1757140964.8318923,3.313358568110796,-4.770152026749583,55.46267684479894
1757140964.9854393,3.14473087681909,-5.165026412030146,55.00836246452312
1757140965.1339648,3.2109563662499245,-4.879197086233974,55.360083565950504
1757140965.2836387,2.9490044770832413,-3.499279800129062,54.884994718605896
1757140965.4332511,3.0502261663760515,-3.3108833148266075,55.32485023182511
1757140965.583972,2.808173828127134,-1.851202720252269,54.919964531674204
1757140965.7293708,2.8796663246175056,-1.6358554662815865,55.2684481800473
1757140965.8767712,2.6872279250164217,-1.131104509678933,54.863776598268416
1757140966.0289693,2.577010898129385,-1.6559067632904452,54.549322559407884
1757140966.1808045,2.5022945611868592,-2.6539826256874464,54.26540860514813
1757140966.3346522,2.4365444798007188,-3.8279436697265603,53.97841220442149
1757140966.482648,2.5325963365830826,-3.5686235006864906,54.39256373818061
1757140966.6289136,2.6388720506834935,-3.2452507095938166,54.85045123565098
1757140966.7755504,2.7683720631090356,-3.188912792358297,55.34305053099363
1757140966.9209137,2.8950584451907053,-3.1793892137068736,55.82396458434347
1757140967.068888,3.0168834343081232,-3.163913834518722,56.29751765278081
1757140967.220253,3.0306284530758103,-5.780679042145813,56.04997858051196
1757140967.3724887,3.028267798682976,-8.271229211742625,55.768830463302606
1757140967.5218906,3.037564779289446,-10.759473819575904,55.516842352651906
1757140967.668104,3.1382472989156716,-10.228263350665657,55.994591938474386
1757140967.8161006,3.242691454622659,-9.822117707851612,56.47065869155848
1757140967.972347,3.169811064468659,-11.086086132761766,56.164515036253725
1757140968.1153576,3.2807591356272447,-10.69174898634859,56.65477246241865
1757140968.2601383,3.3596689003272053,-10.119012370923983,57.08070694784576
1757140968.409049,3.246219670045876,-10.845685234128272,56.732019758444466
1757140968.5544424,3.324201450253604,-10.206905010278915,57.16405409845807
1757140968.7054884,3.2466432851849243,-11.50793270745784,56.83709241060831
1757140968.848732,3.3385497025830877,-10.953330581436202,57.295945819583835
1757140969.0021563,3.30706964806459,-13.132992734310193,56.97621412158986
1757140969.1516733,3.2901075078244464,-15.400209369567339,56.67945224089969
1757140969.299361,3.3931686464484216,-14.767173867615002,57.181604854221206
1757140969.4512455,3.367166134154687,-17.257352543008665,56.825162776765694
1757140969.5971265,3.467255727265373,-16.541144623881305,57.329154391959236
1757140969.7485118,3.431503674411168,-19.155278493761458,56.923390531955405
1757140969.9019387,3.4663419266265834,-15.68362449338979,57.651539473571276
1757140970.055308,3.4338864368931543,-18.405571961347253,57.24226767167669
1757140970.2079825,3.3926575271883888,-20.930645154661725,56.829360610775964
1757140970.3545396,3.494659515636098,-20.072486259946675,57.355338154947866
1757140970.5014322,3.6041801847975297,-19.344149408230162,57.890025379328826
1757140970.6528537,3.4693071597876948,-20.416988629713185,57.34537318490611
1757140970.805853,3.3032300500929015,-20.786925369186996,56.79165134490066
1757140970.957837,3.1467409131344826,-21.518964675068464,56.21237803814318
1757140971.1016011,3.255421113724096,-20.560426052063328,56.68219943336279
1757140971.2501976,3.2061477801867864,-22.770837442941605,56.202817724119114
1757140971.3932574,3.3033907976334405,-21.664973811332167,56.6604263212005
1757140971.5406756,3.3836557088549784,-20.51677278898417,57.07345120821731
1757140971.6896274,3.341573462619688,-15.969413153441211,57.62930841484288
1757140971.8366697,3.4208724960164134,-15.109406660503037,57.99620648897378
1757140971.9893124,3.351637514556657,-10.181938875695657,58.52762171231562
1757140972.1339338,3.4117522721677522,-9.482484020324112,58.81288421345464
1757140972.2903,3.308180842889351,-4.7539450701623975,59.21145076814369
1757140972.4361308,3.4078431689623514,-4.623227437110973,59.53004539132041
1757140972.593642,3.307192080784772,-6.798856417123099,58.90174777978585
1757140972.7475767,3.3992177306517832,-6.519216449851234,59.21977072447766
1757140972.8918114,3.4943689342299726,-6.3071430089123215,59.53703535135307
1757140973.0399365,3.5783829017640794,-6.06394088108786,59.82555757312906
1757140973.196745,3.359697015876925,-5.871471516762929,59.19837032011634
1757140973.3498592,3.2235088588849585,-6.337663041403909,58.71987712044429
1757140973.4956357,3.315304945901343,-6.024424019340146,59.042251234803004
1757140973.6467078,3.094045044427656,-5.706689204016621,58.426131752680476
1757140973.8007529,2.8738005711369374,-5.105678984500299,57.85554986573577
1757140973.951361,2.60232049684187,-3.642356037625137,57.26060808488184
1757140974.1019218,2.3527254714313863,-2.099018638881087,56.74332361846199
1757140974.2469656,2.5049787671423487,-2.155123712891775,57.19166774449328
1757141012.2285268,2.4739380573733354,-5.247591449976678,56.634675454623505
1757141012.4171507,2.4375710011252285,-8.43302071536847,56.04775989607042
1757141012.598874,2.3886188233586245,-11.228328297764108,55.48160722541126
1757141012.7727828,2.330388369804371,-13.809327501772387,54.919765984147254
1757141012.9433246,2.482518624776066,-13.271727764390523,55.45679670966962
1757141013.1306186,2.3620358877507726,-14.796314860973244,54.86666043410633
1757141013.303909,2.1650454863380872,-14.718968648030172,54.28729116180973
1757141013.4708538,2.320588921631168,-14.109619730113069,54.845323805376545
1757141013.6458406,2.085774571069629,-13.110420882431878,54.29076058084411
1757141013.8178966,1.852255510141575,-11.885493710380597,53.773942473867635
1757141014.003562,1.633178701507665,-10.603944997990839,53.30894435482437
1757141014.1717393,1.8250231891694033,-10.28538042898424,53.93226250316057
1757141014.336679,2.001125135255977,-9.90762945677514,54.51723098725166
1757141014.510521,1.761495066008437,-8.306713621143414,54.0384781548538
1757141014.6737263,1.9511836555653759,-8.119363512901185,54.63564643976095
1757141014.8389184,2.1192891694805276,-7.833639828356436,55.182821534188115
1757141015.0045774,2.2766007396396186,-7.539487742973083,55.698879057472894
1757141015.1680624,2.4230552933787677,-7.239185295912701,56.183288085749396
1757141015.3362134,2.1308310946888334,-5.402480662159546,55.58212118474257
1757141015.5045142,1.8065818582985076,-2.8176963659900442,54.997091119997016
1757141015.671332,1.4645192715786506,0.29655232865223136,54.438040664033785
1757141015.8376758,1.1300465075770496,3.4934156149295807,53.914151864970584
1757141016.0057185,0.8047300714422766,6.682726462601071,53.41659918371699
1757141016.1824334,0.49717312567045574,9.711687521062814,52.94827250517079
1757141016.3544896,0.10737308697879083,14.226103145009672,52.456034732687826
1757141016.520953,0.3814554452412404,13.277738394558504,53.1360270949075
1757141016.684267,0.6334125267999792,12.431937109538984,53.76502814683079
1757141016.8479795,0.4535004878203623,15.247131101840354,53.64757112873714
1757141017.0283573,0.26189620842064665,16.59748530877226,53.27531142157778
1757141017.2020583,0.13622291060337408,17.061575333952543,52.967905031903
1757141017.3709967,0.04200778219547405,16.882684179788484,52.65842597355469
1757141017.535663,0.320342812168342,15.794596742802234,53.33021794792536
1757141017.723376,0.5598880485359381,14.971826444717946,53.925438112315504
1757141017.8944948,0.5006598943353069,14.456198016921746,53.67040938554418
1757141018.0606253,0.7594002503341788,13.443295170976782,54.29469502664905
1757141018.239719,0.6714730667349732,13.506992476789515,54.040468071723346
1757141018.4050639,0.9080449250254219,12.623351918387355,54.61763756283437
1757141018.5861733,0.713494703329357,15.42937762080783,54.45489075310925
1757141018.767336,0.9463996419299789,14.510740592203504,55.01581001462046
1757141018.9478014,0.8639156433482656,14.635781107759342,54.7871140962087
1757141019.1306417,0.6879087559295401,17.206419344241493,54.644689169424844
1757141019.309641,0.66329463033051,16.455444456855773,54.458200559519895
1757141019.4749515,0.9128461015498852,15.335612984135054,55.03888025226991
1757141019.6418083,0.7323840266130769,17.864740309171466,54.87686312621495
1757141019.811809,0.32176506274732775,21.971503293712892,54.26102068229892
1757141019.9808958,0.572624508203101,20.736323116610407,54.82832199210087
1757141020.1456308,0.8228439335802995,19.44444678869889,55.38519881904573
1757141020.3108664,1.0477375559549345,18.35153300677432,55.89594261888095
1757141020.4760256,1.2779097392076029,17.192656655698606,56.4126277159776
1757141020.6413634,1.4640441022533262,16.34103491292408,56.843287543698594
1757141020.8118467,1.3904277930328923,15.391336749660077,56.47998389154769
1757141020.9814847,1.301801493484397,14.937831003600106,56.14607913099321
1757141021.1501503,1.1856706203845027,14.890248039540705,55.79054906708461
1757141021.3308625,1.0792428581650593,14.686308853048288,55.44067490245242
1757141021.505608,1.0156717998086173,13.778563587474121,55.11379993754697
1757141021.6721203,1.2400652117713116,12.843983662304211,55.646793184659565
1757141021.8370414,1.4629961142763128,11.91829785065659,56.17673302042743
1757141021.9976857,1.6610505417320527,11.150429697225169,56.655716079779936
1757141022.1685615,1.6627398216293978,8.52241432350893,56.26658161341453
1757141022.3313196,1.8658077885099642,7.80065018234569,56.76752089288175
1757141022.503311,1.855511246216195,5.1927637456161,56.345448300491
1757141022.669591,1.640755910860799,8.146898141343108,56.144302453783865
1757141022.8382227,1.818818360793528,7.619870338138715,56.59943563310139
1757141023.0056417,2.0135668443804384,6.954540325832304,57.08388158201616
1757141023.1713667,2.195077442209634,6.345681999077737,57.53708462649056
1757141023.3402064,2.3532091120150462,5.886532311889353,57.94260718282854
1757141023.5043302,2.5194472007258173,5.294364075849634,58.3524962135549
1757141023.6728897,2.6783508534916503,4.748761701524925,58.747366815703685
1757141023.8460557,2.4434472592576197,5.117940208855906,58.09803280910124
1757141024.011468,2.6243582207271117,4.418810089892603,58.53589617566523
1757141024.1777673,2.7749461349242157,3.934798906687035,58.9150582407757
1757141024.3469572,2.9158009028011125,3.4905029425233374,59.27097814978184
1757141024.5130749,3.0493995714977267,3.0618858411659082,59.607481590668066
1757141024.679386,3.185942787960682,2.597301728627266,59.947423623176135
1757141024.843958,3.3152469516632337,2.1494513459465128,60.26815855688168
1757141025.019236,2.860484617431512,5.006117954064226,59.33237154540417
1757141025.1873164,3.0031177447294923,4.45558782368737,59.677691407741584
1757141025.3632371,2.674489135916327,5.9372590398028064,58.9140562637194
1757141025.5378473,2.446493478225201,6.551601761030439,58.322220698830165
1757141025.7015448,2.238500282194419,7.388594388738195,57.823790004893986
1757141025.865948,2.1880128868171504,6.935832512166275,57.60441353727639
1757141026.0297828,1.8533143146198476,11.58904088655796,57.298299076843236
1757141026.1959972,1.691756555059891,16.009588842230063,57.47670799151418
1757141026.3500395,1.895102768330151,14.884662626589506,57.91800769897888
1757141026.5158834,1.6695025957911762,19.14042949526003,57.879572211662534
1757141026.672853,1.8675297843838805,17.911157368183794,58.28926295837921
1757141026.8276079,2.0498200804048596,16.78608785731855,58.667373419812364
1757141026.9933221,1.949451782559467,20.946783464452622,58.990372867346295
1757141027.1460862,2.1381409499469965,19.584221479531077,59.35205607177065
1757141027.301729,2.3223583655310063,18.223465720190752,59.700594954621636
1757141027.4538918,2.4365418989375005,17.20771229406738,59.89078254092261
1757141027.6149344,2.313440154750549,21.347326679364013,60.14241946615625
1757141027.7677886,2.4663125586722625,20.10494209445358,60.414678990184825
