time_sec,zeta_ema,b_ema,u,e_sum
1761798521.9689894,-13.04690926624333,99.99681217472582,-9.141684146312244,-3.047228048770748
1761798522.1355453,-13.045338663313244,99.99697156598953,-9.13692452014287,-3.04564150671429
1761798522.3031673,-13.044839794646482,99.99712298769005,-9.13538248763243,-3.0451274958774768
1761798522.4694598,-13.044930635343235,99.99726683830553,-9.135611854538043,-3.045203951512681
1761798522.6377969,-13.044145847884545,99.99740349639025,-9.133216494736557,-3.044405498245519
1761798522.8056104,-13.04404178882772,99.99753332157073,-9.132865370011938,-3.044288456670646
1761798522.9711533,-13.045616535781596,99.9976566554922,-9.13755261069713,-3.0458508702323766
1761798523.136404,-13.045564541237388,99.99777382271758,-9.137361476896887,-3.045787158965629
1761798523.3017876,-13.042581072018535,99.9978851315817,-9.128377676581094,-3.0427925588603646
1761798523.467405,-13.039561811126958,99.99799087500261,-9.119288170880088,-3.039762723626696
1761798523.6344414,-13.041330659276055,99.99809133125248,-9.124564578452418,-3.041521526150806
1761798523.8007338,-13.040916510116574,99.99818676468985,-9.123293500942767,-3.041097833647589
1761798523.966808,-13.041473881708523,99.99827742645535,-9.124938417188961,-3.041646139062987
1761798524.1335108,-13.040910092484546,99.99836355513257,-9.123221210913865,-3.0410737369712884
1761798524.299179,-13.041176437454435,99.99844537737594,-9.123995699150523,-3.041331899716841
1761798524.46705,-13.04098486220952,99.99852310850714,-9.123397654076415,-3.041132551358805
1761798524.6336834,-13.040518527729413,99.99859695308179,-9.121976497263699,-3.040658832421233
1761798524.8003783,-13.040520303674484,99.9986671054277,-9.12196077939514,-3.0406535931317134
1761798524.968972,-13.038913571403967,99.9987337501563,-9.117120589165005,-3.039040196388335
1761798525.1381164,-13.03804025191885,99.99879706264848,-9.114481636962005,-3.0381605456540015
1761798525.3055513,-13.03729023021341,99.99885720951605,-9.112213527785414,-3.0374045092618047
1761798525.4742937,-13.036700876631205,99.99891434904023,-9.110428325181543,-3.036809441727181
1761798525.643606,-13.037158322805137,99.99896863158821,-9.111784378938944,-3.0372614596463148
1761798525.8116803,-13.034078654498133,99.9990202000088,-9.102529903491755,-3.0341766344972516
1761798525.9824233,-13.03115420938309,99.99906919000836,-9.093741871146761,-3.031247290382254
1761798526.149733,-13.0276001724674,99.99911573050794,-9.083065798249814,-3.0276885994166047
1761798526.3150892,-13.027494463465612,99.99915994398253,-9.082735407202073,-3.0275784690673575
1761798526.4856002,-13.028667862698336,99.9992019467834,-9.086243004059988,-3.028747668019996
1761798526.6518319,-13.029051028401309,99.99924184944423,-9.087380530370654,-3.0291268434568845
1761798526.8177664,-13.030703497504314,99.99927975697202,-9.092326565421335,-3.0307755218071115
1761798526.985482,-13.031729033536081,99.99931576912341,-9.095392369871217,-3.031797456623739
1761798527.1523104,-13.031923664012597,99.99934998066723,-9.095965997837618,-3.031988665945873
1761798527.318697,-13.030941360969436,99.99938248163387,-9.093009338418142,-3.0310031128060473
1761798527.4847324,-13.031083679288761,99.99941335755217,-9.093427030600632,-3.031142343533544
1761798527.6525571,-13.031099290932842,99.99944268967455,-9.093465065896158,-3.031155021965386
1761798527.819593,-13.030444642624602,99.99947055519083,-9.091492761316555,-3.0304975871055184
1761798527.9860625,-13.025671620851035,99.99949702743127,-9.07716575432372,-3.025721918107907
1761798528.1566377,-13.025184167127819,99.99952217605971,-9.075695848565537,-3.025231949521846
1761798528.3226628,-13.025160253113468,99.99954606725672,-9.075616939163384,-3.0252056463877945
1761798528.4903429,-13.024463287058134,99.99956876389388,-9.073519232006237,-3.024506410668746
1761798528.6584682,-13.024026522546535,99.99959032569917,-9.072202469929849,-3.0240674899766162
1761798528.8245218,-13.020765307579484,99.99961080941421,-9.062412679914189,-3.020804226638063
1761798528.9919052,-13.016327240946236,99.99963026894349,-9.04909264215566,-3.0163642140518867
1761798529.158627,-13.012534604408568,99.99964875549631,-9.03770918657681,-3.012569728858937
1761798529.3258123,-13.009062777600004,99.99966631772149,-9.027288437483563,-3.0090961458278542
1761798529.4919543,-13.0094990830712,99.99968300183541,-9.028592348662976,-3.0095307828876585
1761798529.6585925,-13.008751807216589,99.99969885174363,-9.026345766126674,-3.0087819220422247
1761798529.8246412,-13.00922106576323,99.99971390915644,-9.027749024542754,-3.0092496748475845
1761798529.9882185,-13.008941973534638,99.99972821369862,-9.026907456494326,-3.0089691521647755
1761798530.1516757,-13.03040759267712,99.99974180301368,-9.091300237127255,-3.0304334123757517
1761798530.3200498,-13.029408109954884,99.999754712863,-9.088297916005754,-3.0294326386685846
1761798530.4863849,-13.024726921452379,99.99976697721983,-9.074250671191185,-3.024750223730395
1761798530.653113,-13.024144176072507,99.99977862835884,-9.07249893970987,-3.0241663132366234
1761798530.8191679,-13.02311768855184,99.9997896969409,-9.069416156573249,-3.0231387188577497
1761798530.9854023,-13.022773333283794,99.99980021209385,-9.068379936223227,-3.022793312074409
1761798531.157311,-13.015494100747413,99.99981020148915,-9.046539241795491,-3.015513080598497
1761798531.327265,-13.01338930614095,99.99981969141469,-9.04022201099844,-3.01340733699948
1761798531.4935112,-13.00790879232621,99.99982870684394,-9.023777764925446,-3.0079259216418155
1761798531.661019,-13.002508422213683,99.99983727150175,-9.007574085190525,-3.0025246950635083
1761798531.824815,-13.026345975651338,99.99984540792666,-9.079084304576014,-3.0263614348586714
1761798531.9901228,-13.025503177524898,99.99985313753032,-9.076553591315596,-3.0255178637718654
1761798532.1575704,-13.02363583458188,99.99986048065381,-9.070949359549497,-3.023649786516499
1761798532.3209736,-13.043715019644168,99.99986745662112,-9.131184821946164,-3.0437282739820546
1761798532.4887168,-13.037750000397189,99.99987408379006,-9.113287776054548,-3.0377625920181828
1761798532.6576676,-13.035233695216807,99.99988037960055,-9.10573697177025,-3.03524565725675
1761798532.8242939,-13.028725525699496,99.99988636062052,-9.08621066891233,-3.028736889637443
1761798532.985273,-13.048945476526336,99.9998920425895,-9.146868816802158,-3.048956272267386
1761798533.1506836,-13.041521167177558,99.99989744046002,-9.124594269394667,-3.0415314231315556
1761798533.3116524,-13.060072559761673,99.99990256843701,-9.180246908753913,-3.060082302917971
1761798533.4750764,-13.078151809886382,99.99990744001515,-9.234483197654601,-3.078161065884867
1761798533.6377966,-13.094609743684053,99.99991206801438,-9.28385561064784,-3.0946185368826136
1761798533.800827,-13.110335522903048,99.99991646461366,-9.331031629325041,-3.1103438764416804
1761798533.9643853,-13.125896618080528,99.99992064138297,-9.377713661826693,-3.125904553942231
1761798534.128944,-13.114959872808825,99.99992460931382,-9.344902235632327,-3.1149674118774424
1761798534.2954013,-13.109344773684374,99.99992837884813,-9.328055807398682,-3.1093519357995607
1761798534.4587185,-13.126673069134066,99.99993195990571,-9.380039619430484,-3.1266798731434946
1761798534.6238294,-13.143125222333246,99.99993536191042,-9.429395058426614,-3.1431316861422047
1761798534.790722,-13.132562245823516,99.99993859381489,-9.397705159326078,-3.132568386442026
1761798534.9564126,-13.122287521364981,99.99994166412414,-9.366880064857703,-3.1222933549525678
1761798535.1184278,-13.139695236208597,99.99994458091793,-9.419102334350413,-3.1397007781168043
1761798535.287509,-13.154553669359714,99.99994735187202,-9.463676802517535,-3.1545589341725115
1761798535.454018,-13.1697139310669,99.99994998427842,-9.509156797917171,-3.169718932639057
1761798535.620253,-13.158168036683355,99.9999524850645,-9.474518364530711,-3.1581727881769037
1761798535.787446,-13.14572496115839,99.99995486081127,-9.437188425231787,-3.145729475077262
1761798535.9531274,-13.135181533840216,99.9999571177707,-9.405557466189434,-3.1351858220631446
1761798536.1206956,-13.151697737146984,99.99995926188217,-9.455105432876298,-3.151701810958766
1761798536.288453,-13.140655113320639,99.99996129878805,-9.421976950325499,-3.140658983441833
1761798536.4571116,-13.131195494937932,99.99996323384865,-9.393597514659202,-3.1311991715530674
1761798536.622377,-13.121725106177363,99.99996507215621,-9.365185796885225,-3.1217285989617416
1761798536.7896826,-13.114188169182093,99.9999668185484,-9.342574461981757,-3.1141914873272523
1761798536.9541287,-13.130885577205532,99.99996847762098,-9.392666188330303,-3.130888729443434
1761798537.1207213,-13.12260565877311,99.99997005373993,-9.367825960197353,-3.1226086533991175
1761798537.2860997,-13.113342460337629,99.99997155105292,-9.340035915697008,-3.113345305232336
1761798537.4527667,-13.131145834452095,99.99997297350028,-9.393445611306202,-3.1311485371020673
1761798537.6177964,-13.122713285237426,99.99997432482526,-9.368147558264697,-3.122715852754899
1761798537.778689,-13.139515061847748,99.999975608584,-9.418552502968042,-3.1395175009893475
1761798537.9462264,-13.157119215218984,99.99997682815479,-9.471364597210513,-3.1571215324035045
1761798538.1137207,-13.15118676787051,99.99997798674704,-9.453566907587412,-3.151188969195804
1761798538.2816794,-13.167394185534723,99.99997908740968,-9.502188830381263,-3.1673962767937542
1761798538.448791,-13.182402562348074,99.9999801330392,-9.547213647132457,-3.1824045490441524
1761798538.6144853,-13.197579814678058,99.99998112638724,-9.592745106117999,-3.197581702039333
1761798538.7801273,-13.212468508880677,99.99998207006787,-9.637410905621667,-3.212470301873889
1761798538.9453993,-13.226488075456295,99.99998296656447,-9.67946933639954,-3.2264897787998468
1761798539.1167653,-13.23857880802076,99.99998381823625,-9.715741278591405,-3.238580426197135
1761798539.2819412,-13.25127717169687,99.99998462732442,-9.753836126893283,-3.2512787089644277
1761798539.4494977,-13.236296177873378,99.99998539595819,-9.708892914832672,-3.2362976382775575
1761798539.6183708,-13.222567726096408,99.99998612616028,-9.667707340441137,-3.222569113480379
1761798539.7843502,-13.236235491906456,99.99998681985227,-9.708710429763686,-3.2362368099212286
1761798539.9574893,-13.226793216517676,99.99998747885965,-9.680383405895128,-3.2267944686317094
1761798540.1251853,-13.214422729123187,99.99998810491667,-9.643271755894558,-3.2144239186315193
1761798540.2953453,-13.229339457733555,99.99998869967082,-9.688021763299417,-3.2293405877664725
1761798540.4638155,-13.220752867384718,99.99998926468727,-9.662261822747972,-3.2207539409159907
1761798540.631697,-13.208655215012795,99.9999898014529,-9.625968704602514,-3.2086562348675045
1761798540.7988706,-13.223232753944773,99.99999031138024,-9.669701168420245,-3.2232337228067482
1761798540.9673977,-13.236508782186865,99.99999079581123,-9.709529107817227,-3.2365097026057423
1761798541.1339333,-13.22405806651197,99.99999125602066,-9.672176822729712,-3.224058940909904
1761798541.3014638,-13.2379803329404,99.99999169321963,-9.713943490855312,-3.2379811636184375
1761798541.466955,-13.251383344949387,99.99999210855864,-9.754152402280566,-3.251384134093522
1761798541.6322312,-13.242153659055676,99.99999250313071,-9.72646322622781,-3.2421544087426035
1761798541.7984982,-13.255865468442979,99.99999287797418,-9.76759854193668,-3.25586618064556
1761798541.9672678,-13.24122926708809,99.99999323407546,-9.723689831041627,-3.2412299436805423
1761798542.136411,-13.2323820676497,99.99999357237168,-9.697148131237595,-3.232382710412532
1761798542.3038762,-13.224340339679204,99.99999389375309,-9.673022850911682,-3.224340950303894
1761798542.471678,-13.212626076906668,99.99999419906543,-9.637879971000372,-3.212626657000124
1761798542.6405919,-13.205650635869562,99.99999448911215,-9.616953560875036,-3.2056511869583453
1761798542.8023643,-13.218386464214023,99.99999476465655,-9.655160963245102,-3.2183869877483673
1761798542.9704354,-13.211091437191675,99.99999502642372,-9.633275803647905,-3.2110919345493016
1761798543.1370964,-13.202898258306943,99.99999527510253,-9.608696192390065,-3.2028987307966883
1761798543.2997131,-13.214906961343134,99.99999551134741,-9.644722230625176,-3.214907410208392
1761798543.469355,-13.206244390299291,99.99999573578003,-9.618734450163863,-3.206244816721288
1761798543.6396537,-13.197893592750878,99.99999594899103,-9.593681993555325,-3.197893997851775
1761798543.8077269,-13.186322210613945,99.99999615154147,-9.558967786379393,-3.1863225954597976
1761798543.9797046,-13.202268169785395,99.99999634396438,-9.60680560616687,-3.2022685353889564
1761798544.1510365,-13.194498368244977,99.99999652676615,-9.583496146705084,-3.1944987155683613
1761798544.3190856,-13.183672289783289,99.99999670042784,-9.551017859221512,-3.183672619740504
1761798544.4875126,-13.176684796509942,99.99999686540644,-9.53005532990789,-3.1766851099692968
1761798544.6549559,-13.17053352863879,99.99999702213611,-9.511601479275534,-3.170533826425178
1761798544.8203828,-13.186250683841372,99.9999971710293,-9.558752900215325,-3.1862509667384415
1761798544.9888465,-13.179594132620494,99.99999731247783,-9.538783204118133,-3.179594401372711
1761798545.1564722,-13.169851772638637,99.99999744685394,-9.509556083859726,-3.169852027953242
1761798545.3249857,-13.163801019410146,99.99999757451124,-9.491403785877063,-3.163801261959021
1761798545.4932036,-13.153699948160709,99.99999769578568,-9.46110053574642,-3.15370017858214
1761798545.6612391,-13.145134947777208,99.99999781099639,-9.435405500032708,-3.1451351666775693
1761798545.8285418,-13.162908670282757,99.99999792044656,-9.488726634714302,-3.1629088782381007
1761798545.9963326,-13.155156770475285,99.99999802442423,-9.465470904098582,-3.155156968032861
1761798546.1653554,-13.172836954565046,99.99999812320301,-9.51851142673423,-3.1728371422447434
1761798546.3333917,-13.163138101908205,99.99999821704286,-9.489414840611756,-3.1631382802039187
1761798546.5008986,-13.153487981251882,99.9999983061907,-9.460464451898432,-3.1534881506328105
1761798546.6680005,-13.144166062123979,99.99999839088116,-9.432498669107586,-3.144166223035862
1761798546.8348398,-13.135453957671954,99.9999984713371,-9.406362331614734,-3.1354541105382445
1761798547.0015562,-13.126472788490139,99.99999854777023,-9.379418801139346,-3.1264729337131154
1761798547.1683896,-13.145944322710651,99.99999862038172,-9.437833382017434,-3.145944460672478
1761798547.3358557,-13.137253406929123,99.99999868936263,-9.411760613978576,-3.1372535379928586
1761798547.5037737,-13.155372187617212,99.99999875489449,-9.466116936383285,-3.1553723121277617
1761798547.6692975,-13.14607235875393,99.99999881714976,-9.438217431116858,-3.1460724770389525
1761798547.8380904,-13.141412278337596,99.99999887629227,-9.424237172125103,-3.1414123907083678
1761798548.0027084,-13.136791844474425,99.99999893247765,-9.410375853679977,-3.136791951226659
1761798548.1697783,-13.132754528862032,99.99999898585376,-9.398263890829963,-3.1327546302766542
1761798548.3360693,-13.152797748769027,99.99999903656108,-9.458393535338754,-3.152797845112918
1761798548.5013406,-13.143219804384774,99.99999908473302,-9.429659687734414,-3.1432198959114714
1761798548.665168,-13.158008153078498,99.99999913049636,-9.474024720086584,-3.1580082400288614
1761798548.8316708,-13.175100640550914,99.99999917397155,-9.525302169461279,-3.1751007231537596
1761798548.999261,-13.190200913241386,99.99999921527296,-9.570602975142263,-3.1902009917140877
1761798549.1659,-13.183429963267182,99.9999992545093,-9.550290113448753,-3.183430037816251
1761798549.3341396,-13.199436086945253,99.99999929178384,-9.598308473300605,-3.1994361577668684
1761798549.5026524,-13.213835286702604,99.99999932719464,-9.641506061949418,-3.2138353539831392
1761798549.6699555,-13.227412387952802,99.9999993608349,-9.682237355607933,-3.227412451869311
1761798549.8384023,-13.219022525314804,99.99999939279316,-9.657067758106463,-3.2190225860354875
1761798550.0065575,-13.231986022309561,99.9999994231535,-9.695958239982634,-3.2319860799942113
1761798550.1742985,-13.21806800514489,99.99999945199582,-9.654204179835919,-3.218068059945306
1761798550.3444781,-13.206190617308298,99.99999947939602,-9.618572008106085,-3.206190669368695
1761798550.5135787,-13.221051937196666,99.99999950542622,-9.663155959962129,-3.221051986654043
1761798550.6829515,-13.236995237629923,99.9999995301549,-9.710985853843301,-3.2369952846144336
1761798550.848661,-13.248177091959365,99.99999955364714,-9.744531409783951,-3.2481771365946503
1761798551.01485,-13.261205544719184,99.99999957596478,-9.783616761368114,-3.2612055871227046
1761798551.1825047,-13.272950956341257,99.99999959716654,-9.81885298987381,-3.272950996624603
1761798551.353283,-13.283846455475487,99.9999996173082,-9.851539481233996,-3.283846493744665
1761798551.517022,-13.294329072810964,99.9999996364428,-9.882987327500052,-3.294329109166684
1761798551.6868618,-13.304053479918705,99.99999965462065,-9.912160543369916,-3.3040535144566388
1761798551.8543284,-13.314126608535075,99.99999967188961,-9.942379924038336,-3.314126641346112
1761798552.0218694,-13.323710004365644,99.99999968829512,-9.971130106608392,-3.3237100355361306
1761798552.1894953,-13.306087889157126,99.99999970388036,-9.918263756307267,-3.306087918769089
1761798552.356953,-13.313940089929371,99.99999971868634,-9.94182035418221,-3.313940118060737
1761798552.5242994,-13.32354635386552,99.99999973275202,-9.970639141770956,-3.3235463805903187
1761798552.692367,-13.31026215026221,99.99999974611441,-9.930786526952305,-3.3102621756507684
1761798552.8587883,-13.32041117882698,99.99999975880868,-9.961233608838334,-3.3204112029461115
1761798553.0245535,-13.328857658993906,99.99999977086824,-9.986573045721244,-3.328857681907081
1761798553.1917322,-13.337345205502828,99.99999978232482,-10.012035681811037,-3.3373452272703457
1761798553.3592112,-13.345996314902369,99.99999979320857,-10.037989006744532,-3.3459963355815106
1761798553.52553,-13.35284782438308,99.99999980354814,-10.058543532084794,-3.3528478440282647
1761798553.6941013,-13.333133051190659,99.99999981337072,-9.999399209560758,-3.333133069853586
1761798553.860922,-13.341073948069603,99.99999982270218,-10.023221897398155,-3.341073965799385
1761798554.0285673,-13.348059280741197,99.99999983156707,-10.044177892753469,-3.3480592975844896
1761798554.197622,-13.355498388237338,99.9999998399887,-10.066495212715402,-3.3554984042384675
1761798554.3653069,-13.361632703826082,99.99999984798926,-10.084898157081469,-3.361632719027156
1761798554.5355752,-13.368060641617566,99.99999985558979,-10.10418196817576,-3.368060656058587
1761798554.701555,-13.373368241860907,99.9999998628103,-10.12010476673963,-3.3733682555798765
1761798554.8694482,-13.379577377985635,99.99999986966978,-10.13873217305597,-3.379577391018657
1761798555.0374029,-13.386057750953418,99.99999987618628,-10.158173290004365,-3.3860577633347884
1761798555.2051363,-13.365196511889023,99.99999988237695,-10.095589570953978,-3.365196523651326
1761798555.3743584,-13.372394593017592,99.9999998882581,-10.117183812575343,-3.372394604191781
1761798555.542986,-13.379093819741835,99.9999998938452,-10.137281491071944,-3.3790938303573146
1761798555.7110727,-13.362306258271344,99.99999989915294,-10.086918805068146,-3.3623062683560487
1761798555.8785338,-13.369395842284657,99.99999990419529,-10.10818755559538,-3.369395851865127
1761798556.0513103,-13.376557048781873,99.99999990898553,-10.129671173649959,-3.3765570578833195
1761798556.2215483,-13.383567237648322,99.99999991353624,-10.150701738884088,-3.383567246294696
1761798556.391101,-13.362330465121374,99.99999991785943,-10.086991420006294,-3.3623304733354313
1761798556.5586467,-13.345377138429026,99.99999992196645,-10.03613143869714,-3.34537714623238
1761798556.726543,-13.326947945966802,99.99999992586812,-9.980843860139966,-3.326947953379989
1761798556.8941643,-13.335663252754767,99.99999992957471,-10.006989779391885,-3.335663259797295
1761798557.0633314,-13.317699727415611,99.99999993309598,-9.953099202318038,-3.3176997341060126
1761798557.2308853,-13.326115459352327,99.99999993644117,-9.978346397124628,-3.3261154657082095
1761798557.3982546,-13.334646608076605,99.9999999396191,-10.003939842344083,-3.3346466141146944
1761798557.5656204,-13.31597560083867,99.99999994263814,-9.947926819724563,-3.3159756065748542
1761798557.7329926,-13.277940855067976,99.99999994550623,-9.833822581552058,-3.2779408605173526
1761798557.901323,-12.568255533138819,99.99999994823092,-7.7047666149471805,-2.568255538315727
1761798558.0708532,-11.710753973217717,96.6764703258804,-6.129320821889026,-2.0431069406296753
1761798558.237355,-11.280275516805366,95.73606760121235,-5.120006270052393,-1.706668756684131
1761798558.4055638,-11.340991040510385,95.94926422115174,-5.238193855185633,-1.746064618395211
1761798558.574784,-11.41930572531653,96.15180101009415,-5.412376872921346,-1.8041256243071153
1761798558.7439284,-11.49632975980571,96.34421095958943,-5.585725991540297,-1.8619086638467657
1761798558.9128296,-11.572769451624993,96.52700041160996,-5.760208231391985,-1.920069410463995
1761798559.0808294,-11.645930276376506,96.70065039102946,-5.927595711820679,-1.9758652372735597
1761798559.2488923,-11.715894781310732,96.86561787147798,-6.0879989824888,-2.0293329941629334
1761798559.4170065,-11.776935369393632,97.02233697790408,-6.2241050148096715,-2.074701671603224
1761798559.5832355,-11.840544121553831,97.17122012900887,-6.370266325958832,-2.123422108652944
1761798559.7513518,-11.900306008493718,97.31265912255843,-6.507120288713626,-2.1690400962378753
1761798559.9186292,-11.953481969360537,97.4470261664305,-6.626338058152456,-2.2087793527174853
1761798560.084504,-12.031040662793144,97.57467485810898,-6.820719530946734,-2.2735731769822447
1761798560.2520473,-12.082144326522382,97.69594111520352,-6.9376506450060855,-2.3125502150020285
1761798560.420667,-12.12662567220798,97.81114405944335,-7.036533798790932,-2.345511266263644
1761798560.5877953,-12.168750675981613,97.92058685647117,-7.130075971003484,-2.3766919903344945
1761798560.7552862,-12.208532679917516,98.02455751364761,-7.218230785658266,-2.4060769285527552
1761798560.9234025,-12.249542088707283,98.12332963796523,-7.31162737473228,-2.43720912491076
1761798561.0918913,-12.287856533954535,98.21716315606696,-7.398420655043516,-2.4661402183478387
1761798561.2594662,-12.321704416561618,98.30630499826361,-7.473221750205765,-2.491073916735255
1761798561.4274657,-12.358261445794572,98.39098974835042,-7.5574874128785865,-2.519162470959529
1761798561.5942798,-12.387584053131308,98.4714402609329,-7.621320081114055,-2.5404400270380183
1761798561.7637076,-12.420432919780161,98.54786824788624,-7.696938284974607,-2.5656460949915356
1761798561.93126,-12.450734306170302,98.62047483549192,-7.76606046786333,-2.58868682262111
1761798562.1051424,-12.479906718287936,98.68945109371732,-7.832884826748607,-2.6109616089162024
1761798562.2731946,-12.532184680637087,98.75497853903146,-7.970060480201822,-2.6566868267339405
1761798562.440429,-12.557294778346565,98.81722961207988,-8.026715451415726,-2.675571817138575
1761798562.6074202,-12.577519972824623,98.87636813147589,-8.069649479031103,-2.6898831596770343
1761798562.7755456,-12.601716903565716,98.93254972490209,-8.125385793226519,-2.7084619310755063
1761798562.9424381,-12.618978747062357,98.98592223865698,-8.161159569589977,-2.720386523196659
1761798563.1113918,-12.636433883424449,99.03662612672413,-8.198313812256107,-2.7327712707520355
1761798563.2790093,-12.656359988172904,99.08479482038791,-8.243641518402333,-2.747880506134111
1761798563.4462297,-12.676376642618628,99.1305550793685,-8.289963404045329,-2.7633211346817763
1761798563.6139922,-12.718126629533716,99.17402732540008,-8.402171690981122,-2.8007238969937074
1761798563.7812319,-12.736012393241355,99.21532595913007,-8.443439391985043,-2.8144797973283477
1761798563.9484084,-12.773225054447817,99.25455966117356,-8.543307264991382,-2.8477690883304607
1761798564.1168604,-12.782638667066612,99.29183167811487,-8.560366497765374,-2.8534554992551246
1761798564.2846372,-12.79126063996328,99.32724009420913,-8.575609891627098,-2.858536630542366
1761798564.4546888,-12.803773852319363,99.36087808949867,-8.603058130108487,-2.8676860433694955
1761798564.6228383,-12.838075802251002,99.39283418502373,-8.696377151245883,-2.898792383748628
1761798564.790429,-12.871023334312524,99.42319247577254,-8.786112260205808,-2.9287040867352694
1761798564.9574335,-12.875377851114353,99.4520328519839,-8.790523697747886,-2.930174565915962
1761798565.125233,-12.884242482499674,99.4794312093847,-8.808898084683612,-2.936299361561204
1761798565.2916155,-12.892344973624324,99.50545964891546,-8.825397026198333,-2.9417990087327777
1761798565.4589891,-12.901055809888787,99.53018666646969,-8.844111429725453,-2.9480371432418178
1761798565.6281495,-12.93110668379254,99.5536773331462,-8.92721685143376,-2.97573895047792
1761798565.7950509,-12.958954826318001,99.57599346648888,-9.004066439007335,-3.0013554796691118
1761798565.9657128,-12.958992161906396,99.59719379316444,-8.997818347769854,-2.9992727825899514
1761798566.1326942,-12.985331112771037,99.61733410350621,-9.070793107261247,-3.0235977024204157
1761798566.3028347,-12.984168128070595,99.6364673983309,-9.061564164712514,-3.020521388237505
1761798566.4705832,-12.984358477694284,99.65464402841434,-9.056682224558552,-3.0188940748528506
1761798566.638501,-12.989318744040894,99.67191182699362,-9.066382684024592,-3.022127561341531
1761798566.8055396,-12.987754294189312,99.68831623564394,-9.056768011874752,-3.0189226706249173
1761798566.972187,-13.014059519238147,99.70390042386174,-9.131008430555918,-3.0436694768519725
1761798567.139985,-13.037339926454951,99.71870540266865,-9.196408158564259,-3.065469386188086
1761798567.3070624,-13.059659159838013,99.73277013253521,-9.259146439753472,-3.0863821465844907
1761798567.4785144,-13.054231743838299,99.74613162590845,-9.238855743742361,-3.0796185812474537
1761798567.6471207,-13.049655341888084,99.75882504461302,-9.221318512280341,-3.0737728374267803
1761798567.8145778,-13.049374799525124,99.77088379238236,-9.216859260860659,-3.0722864202868863
1761798567.9850483,-13.071302336022866,99.78233960276324,-9.27920512723962,-3.0930683757465403
1761798568.1518316,-13.065612814314497,99.79322262262508,-9.258871656155964,-3.086290552051988
1761798568.3200788,-13.060373517287736,99.80356149149382,-9.24005210441506,-3.0800173681383534
1761798568.4866145,-13.058451996040658,99.81338341691912,-9.231340963046234,-3.0771136543487447
1761798568.6527998,-13.057248537245094,99.82271424607316,-9.22493133791333,-3.074977112637777
1761798568.8201823,-13.055997724610135,99.8315785337695,-9.21851961369955,-3.0728398712331835
1761798568.9888186,-13.054766108109241,99.83999960708103,-9.212298442203412,-3.0707661474011374
1761798569.1568525,-13.053000312087935,99.84799962672697,-9.204601048245712,-3.0682003494152372
1761798569.3231616,-13.05343157051613,99.85559964539063,-9.203614817931198,-3.067871605977066
1761798569.4902012,-13.047238311158415,99.86281966312109,-9.182869034538916,-3.0609563448463053
1761798569.6561837,-13.04600597514456,99.86967867996503,-9.177114321444165,-3.059038107148055
1761798569.8223324,-13.045278428386233,99.87619474596677,-9.172976861368667,-3.0576589537895558
1761798569.9898596,-13.043346099526735,99.88238500866842,-9.165322795979678,-3.055107598659893
1761798570.1569734,-13.043435903238752,99.888265758235,-9.163827982245754,-3.0546093274152515
1761798570.3228643,-13.043269303694489,99.89385247032324,-9.161652169986494,-3.053884056662165
1761798570.4917827,-13.04272555896875,99.89915984680707,-9.158428722864128,-3.052809574288043
1761798570.6584857,-13.036193366942552,99.9042018544667,-9.13731954448764,-3.04577318149588
1761798570.8257608,-13.035494300020593,99.90899176174337,-9.133785371538766,-3.044595123846255
1761798570.9920266,-13.035374496060822,99.9135421736562,-9.132060836085605,-3.0440202786952018
1761798571.1593223,-13.034993891909025,99.91786506497338,-9.129622156235056,-3.0432073854116855
1761798571.3274534,-13.029239242021825,99.92197181172472,-9.11112618254806,-3.0370420608493536
1761798571.4964726,-13.027126492567218,99.92587322113847,-9.103617511360108,-3.0345391704533693
1761798571.6628077,-13.026740913025527,99.92957956008155,-9.101348871052117,-3.0337829570173724
1761798571.8301432,-13.02624867976744,99.93310058207747,-9.098815864679077,-3.0329386215596923
1761798571.9995232,-13.02547993550685,99.9364455529736,-9.09550614062847,-3.0318353802094897
1761798572.166465,-13.018913141642884,99.9396232753249,-9.074852442331176,-3.024950814110392
1761798572.333093,-13.018307278719673,99.94264211155865,-9.072129202691423,-3.0240430675638077
1761798572.4991245,-13.017492908893797,99.94551000598072,-9.068825724887173,-3.0229419082957243
1761798572.6679902,-13.016171228613292,99.94823450568168,-9.064043334135366,-3.021347778045122
1761798572.8329024,-13.015459512809457,99.95082278039759,-9.06113170430909,-3.020377234769697
1761798572.9992201,-13.037299108885293,99.9532816413777,-9.125912834242566,-3.041970944747522
1761798573.1645913,-13.035297968748644,99.9556175593088,-9.119208638453289,-3.039736212817763
1761798573.3303547,-13.057324431166313,99.95783668134337,-9.184622289095929,-3.061540763031976
1761798573.4952,-13.049282523725429,99.95994484727619,-9.159864116993429,-3.0532880389978097
1761798573.6614358,-13.047566841142672,99.96194760491238,-9.154116241954299,-3.051372080651433
1761798573.82775,-13.046122956864469,99.96385022466676,-9.14921380319338,-3.0497379343977933
1761798573.9938498,-13.045126394592534,99.96565771343342,-9.145681869747579,-3.048560623249193
1761798574.1618195,-13.038743478412101,99.96737482776174,-9.126017986907776,-3.0420059956359253
1761798574.3297174,-13.032240159548257,99.96900608637365,-9.106018652732672,-3.0353395509108907
1761798574.4963524,-13.025580019628096,99.97055578205497,-9.085573324267797,-3.028524441422599
