timestamp,elapsed_s,rx_bytes_delta,tx_bytes_delta,rx_packets_delta,tx_packets_delta,rx_errs,tx_errs,rx_drop,tx_drop,rx_bps,tx_bps,udp_sockets,total_rx_queue,total_tx_queue,max_rx_queue,max_tx_queue,ss_udp_total
2026-04-07T04:11:37.700683,1208.227,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:38.205857,1208.732,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:38.711218,1209.238,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:39.218361,1209.743,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:39.723512,1210.25,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:40.228747,1210.755,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:40.733921,1211.26,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:41.240009,1211.766,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:41.745396,1212.272,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:42.250669,1212.777,0,0,0,0,0,0,0,0,0,0,35,0,2560,0,2560,0
2026-04-07T04:11:42.756031,1213.282,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:43.261339,1213.788,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:43.766905,1214.293,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:44.272708,1214.799,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:44.777480,1215.304,0,0,0,0,0,0,0,0,0,0,35,1536,768,768,768,0
2026-04-07T04:11:45.286624,1215.809,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:45.795801,1216.318,0,0,0,0,0,0,0,0,0,0,35,12288,0,6912,0,0
2026-04-07T04:11:46.300270,1216.827,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:46.805768,1217.332,0,0,0,0,0,0,0,0,0,0,35,15488,768,15488,768,0
2026-04-07T04:11:47.312475,1217.838,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:47.818505,1218.344,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:48.323569,1218.85,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:48.829571,1219.355,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:49.338528,1219.861,0,0,0,0,0,0,0,0,0,0,35,768,768,768,768,0
2026-04-07T04:11:49.844318,1220.37,0,0,0,0,0,0,0,0,0,0,35,32256,0,23808,0,0
2026-04-07T04:11:50.349281,1220.876,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:50.853537,1221.381,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:51.358016,1221.885,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:51.862306,1222.39,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:52.366701,1222.894,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:52.871287,1223.398,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:53.375963,1223.903,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:11:53.881241,1224.408,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:54.387025,1224.913,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:54.893271,1225.419,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:55.398335,1225.925,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:55.902756,1226.43,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:56.410193,1226.935,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:56.918189,1227.445,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:57.423345,1227.95,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:57.928953,1228.455,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:58.434528,1228.961,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:58.940065,1229.466,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:59.445625,1229.972,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:59.950965,1230.477,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:00.456502,1230.983,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:00.961788,1231.488,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:01.467143,1231.994,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:01.972557,1232.499,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:02.478274,1233.004,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:02.983699,1233.51,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:03.490540,1234.015,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:03.996358,1234.522,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:04.503097,1235.028,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:05.008887,1235.535,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:05.514575,1236.041,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:06.019909,1236.546,0,0,0,0,0,0,0,0,0,0,35,66120,0,66120,0,0
2026-04-07T04:12:06.525309,1237.052,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:07.030618,1237.557,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:07.535732,1238.062,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:08.042121,1238.567,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:08.547686,1239.074,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:09.052873,1239.579,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:09.558243,1240.085,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:10.063382,1240.59,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:10.568906,1241.095,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:11.074593,1241.601,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:11.580068,1242.106,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:12.085400,1242.612,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:12.590612,1243.117,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:13.098407,1243.622,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:13.605334,1244.13,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:14.111427,1244.637,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:14.617621,1245.143,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:15.127887,1245.649,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:15.633293,1246.16,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:16.139010,1246.665,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:16.644802,1247.171,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:17.150013,1247.677,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:17.655100,1248.182,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:18.160785,1248.687,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:18.666306,1249.193,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:19.172191,1249.698,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:19.677496,1250.204,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:20.182838,1250.709,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:20.688389,1251.215,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:21.193717,1251.72,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:21.699466,1252.226,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:22.207777,1252.734,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:22.713361,1253.239,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:23.219748,1253.745,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:23.725281,1254.252,0,0,0,0,0,0,0,0,0,0,35,0,768,0,768,0
2026-04-07T04:12:24.230724,1254.757,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:24.736207,1255.262,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:25.241916,1255.768,0,0,0,0,0,0,0,0,0,0,35,66120,0,66120,0,0
2026-04-07T04:12:25.749421,1256.274,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:26.254721,1256.781,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:26.760427,1257.287,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:27.265711,1257.792,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:27.771021,1258.297,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:28.276702,1258.803,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:28.782201,1259.308,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:29.288507,1259.814,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:29.794431,1260.32,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:30.300154,1260.826,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:30.805750,1261.332,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:31.311872,1261.838,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:31.818706,1262.344,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:32.325155,1262.851,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:32.831669,1263.357,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:33.336646,1263.863,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:33.841773,1264.368,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:34.347166,1264.874,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:34.854221,1265.379,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:35.359532,1265.886,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:35.864704,1266.391,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:36.370217,1266.896,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:36.875566,1267.402,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:37.380933,1267.907,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:37.886760,1268.413,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:38.392360,1268.919,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:38.897736,1269.424,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:39.403326,1269.93,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:39.910316,1270.435,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:40.415625,1270.942,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:40.921488,1271.447,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:41.429280,1271.953,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:41.934957,1272.461,0,0,0,0,0,0,0,0,0,0,35,0,66120,0,66120,0
2026-04-07T04:12:42.440400,1272.967,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:42.945900,1273.472,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:43.451373,1273.978,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:43.956700,1274.483,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:44.462159,1274.988,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:44.967925,1275.494,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:45.472559,1276.0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:45.978245,1276.504,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:46.483516,1277.01,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:46.988976,1277.515,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:47.494117,1278.021,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:47.999471,1278.526,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:48.505296,1279.031,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:49.010640,1279.537,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:49.515849,1280.042,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:50.021626,1280.548,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:50.529491,1281.053,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:51.035649,1281.561,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:51.541944,1282.067,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:52.047990,1282.574,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:52.553596,1283.08,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:53.059261,1283.585,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:53.565471,1284.091,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:54.072062,1284.598,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:54.577374,1285.104,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:55.082703,1285.609,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:55.587838,1286.114,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:56.093142,1286.619,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:56.598597,1287.125,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:57.104510,1287.63,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:57.610444,1288.136,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:58.115692,1288.642,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:58.620507,1289.147,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:59.126301,1289.652,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:59.631665,1290.158,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:00.137856,1290.663,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:00.643314,1291.17,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:01.148844,1291.675,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:01.654324,1292.181,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:02.160572,1292.686,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:02.666339,1293.192,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:03.171955,1293.698,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:03.677679,1294.204,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:04.183465,1294.709,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:04.688988,1295.215,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:05.194470,1295.721,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:05.700631,1296.226,0,0,0,0,0,0,0,0,0,0,36,0,1536,0,1536,0
2026-04-07T04:13:06.206356,1296.732,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:06.711610,1297.238,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:07.217006,1297.743,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:07.722493,1298.249,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:08.227650,1298.754,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:08.733250,1299.259,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:09.238626,1299.765,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:09.744105,1300.27,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:10.253183,1300.779,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:10.760421,1301.285,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:11.266171,1301.792,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:11.771467,1302.298,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:12.276741,1302.803,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:12.782049,1303.308,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:13.287439,1303.814,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:13.792781,1304.319,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:14.297919,1304.825,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:14.803727,1305.33,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:15.308866,1305.835,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:15.815605,1306.341,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:16.322918,1306.847,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:16.828341,1307.355,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:17.333604,1307.86,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:17.841684,1308.365,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:18.347250,1308.873,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:18.853564,1309.379,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:19.359745,1309.885,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:19.865661,1310.391,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:20.371350,1310.897,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:20.878603,1311.403,0,0,0,0,0,0,0,0,0,0,36,66120,66120,66120,66120,0
2026-04-07T04:13:21.385203,1311.91,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:21.890465,1312.417,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:22.395542,1312.922,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:22.900797,1313.427,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:23.406095,1313.933,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:23.911533,1314.438,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:24.416833,1314.943,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:24.922257,1315.449,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:25.427522,1315.954,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:25.935817,1316.459,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:26.441239,1316.968,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:26.946573,1317.473,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:27.452317,1317.978,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:27.958445,1318.484,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:28.464639,1318.99,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:28.970807,1319.496,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:29.476261,1320.003,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
2026-04-07T04:13:29.981868,1320.508,0,0,0,0,0,0,0,0,0,0,36,66120,0,66120,0,0
2026-04-07T04:13:30.487531,1321.014,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:30.993455,1321.519,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:31.498574,1322.025,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:32.003718,1322.53,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:32.508612,1323.035,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:33.013944,1323.54,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:33.519601,1324.046,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:34.024992,1324.551,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:34.530303,1325.057,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:35.035728,1325.562,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:35.540922,1326.067,0,0,0,0,0,0,0,0,0,0,36,0,15360,0,15360,0
2026-04-07T04:13:36.046056,1326.573,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:36.551199,1327.078,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:37.056435,1327.583,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:37.561919,1328.088,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:38.067264,1328.594,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:38.572772,1329.099,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:39.078762,1329.605,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:39.585301,1330.111,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:40.091109,1330.617,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:40.596588,1331.123,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:41.103613,1331.628,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:41.608981,1332.135,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:42.114373,1332.641,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:42.619914,1333.146,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:43.125349,1333.652,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:43.630678,1334.157,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:44.136191,1334.662,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:44.641634,1335.168,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:45.147114,1335.673,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:45.652818,1336.179,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:46.158242,1336.685,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:46.663874,1337.19,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:47.169129,1337.696,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:47.674434,1338.201,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:48.180671,1338.706,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:48.686239,1339.212,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:49.191967,1339.718,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
